31230,10,31230,31230,31230
31231,1,31231,31231,31231
31232,2,31232,31232,31232
31233,3,31233,31233,31233
31234,4,31234,31234,31234
31235,5,31235,31235,31235
31236,6,31236,31236,31236
31237,7,31237,31237,31237
31238,8,31238,31238,31238
31239,9,31239,31239,31239
31240,10,31240,31240,31240
31241,1,31241,31241,31241
31242,2,31242,31242,31242
31243,3,31243,31243,31243
31244,4,31244,31244,31244
31245,5,31245,31245,31245
31246,6,31246,31246,31246
31247,7,31247,31247,31247
31248,8,31248,31248,31248
31249,9,31249,31249,31249
31250,10,31250,31250,31250
31251,1,31251,31251,31251
31252,2,31252,31252,31252
31253,3,31253,31253,31253
31254,4,31254,31254,31254
31255,5,31255,31255,31255
31256,6,31256,31256,31256
31257,7,31257,31257,31257
31258,8,31258,31258,31258
31259,9,31259,31259,31259
31260,10,31260,31260,31260
31261,1,31261,31261,31261
31262,2,31262,31262,31262
31263,3,31263,31263,31263
31264,4,31264,31264,31264
31265,5,31265,31265,31265
31266,6,31266,31266,31266
31267,7,31267,31267,31267
31268,8,31268,31268,31268
31269,9,31269,31269,31269
31270,10,31270,31270,31270
31271,1,31271,31271,31271
31272,2,31272,31272,31272
31273,3,31273,31273,31273
31274,4,31274,31274,31274
31275,5,31275,31275,31275
31276,6,31276,31276,31276
31277,7,31277,31277,31277
31278,8,31278,31278,31278
31279,9,31279,31279,31279
31280,10,31280,31280,31280
31281,1,31281,31281,31281
31282,2,31282,31282,31282
31283,3,31283,31283,31283
31284,4,31284,31284,31284
31285,5,31285,31285,31285
31286,6,31286,31286,31286
31287,7,31287,31287,31287
31288,8,31288,31288,31288
31289,9,31289,31289,31289
31290,10,31290,31290,31290
31291,1,31291,31291,31291
31292,2,31292,31292,31292
31293,3,31293,31293,31293
31294,4,31294,31294,31294
31295,5,31295,31295,31295
31296,6,31296,31296,31296
31297,7,31297,31297,31297
31298,8,31298,31298,31298
31299,9,31299,31299,31299
31300,10,31300,31300,31300
31301,1,31301,31301,31301
31302,2,31302,31302,31302
31303,3,31303,31303,31303
31304,4,31304,31304,31304
31305,5,31305,31305,31305
31306,6,31306,31306,31306
31307,7,31307,31307,31307
31308,8,31308,31308,31308
31309,9,31309,31309,31309
31310,10,31310,31310,31310
31311,1,31311,31311,31311
31312,2,31312,31312,31312
31313,3,31313,31313,31313
31314,4,31314,31314,31314
31315,5,31315,31315,31315
31316,6,31316,31316,31316
31317,7,31317,31317,31317
31318,8,31318,31318,31318
31319,9,31319,31319,31319
31320,10,31320,31320,31320
31321,1,31321,31321,31321
31322,2,31322,31322,31322
31323,3,31323,31323,31323
31324,4,31324,31324,31324
31325,5,31325,31325,31325
31326,6,31326,31326,31326
31327,7,31327,31327,31327
31328,8,31328,31328,31328
31329,9,31329,31329,31329
31330,10,31330,31330,31330
31331,1,31331,31331,31331
31332,2,31332,31332,31332
31333,3,31333,31333,31333
31334,4,31334,31334,31334
31335,5,31335,31335,31335
31336,6,31336,31336,31336
31337,7,31337,31337,31337
31338,8,31338,31338,31338
31339,9,31339,31339,31339
31340,10,31340,31340,31340
31341,1,31341,31341,31341
31342,2,31342,31342,31342
31343,3,31343,31343,31343
31344,4,31344,31344,31344
31345,5,31345,31345,31345
31346,6,31346,31346,31346
31347,7,31347,31347,31347
31348,8,31348,31348,31348
31349,9,31349,31349,31349
31350,10,31350,31350,31350
31351,1,31351,31351,31351
31352,2,31352,31352,31352
31353,3,31353,31353,31353
31354,4,31354,31354,31354
31355,5,31355,31355,31355
31356,6,31356,31356,31356
31357,7,31357,31357,31357
31358,8,31358,31358,31358
31359,9,31359,31359,31359
31360,10,31360,31360,31360
31361,1,31361,31361,31361
31362,2,31362,31362,31362
31363,3,31363,31363,31363
31364,4,31364,31364,31364
31365,5,31365,31365,31365
31366,6,31366,31366,31366
31367,7,31367,31367,31367
31368,8,31368,31368,31368
31369,9,31369,31369,31369
31370,10,31370,31370,31370
31371,1,31371,31371,31371
31372,2,31372,31372,31372
31373,3,31373,31373,31373
31374,4,31374,31374,31374
31375,5,31375,31375,31375
31376,6,31376,31376,31376
31377,7,31377,31377,31377
31378,8,31378,31378,31378
31379,9,31379,31379,31379
31380,10,31380,31380,31380
31381,1,31381,31381,31381
31382,2,31382,31382,31382
31383,3,31383,31383,31383
31384,4,31384,31384,31384
31385,5,31385,31385,31385
31386,6,31386,31386,31386
31387,7,31387,31387,31387
31388,8,31388,31388,31388
31389,9,31389,31389,31389
31390,10,31390,31390,31390
31391,1,31391,31391,31391
31392,2,31392,31392,31392
31393,3,31393,31393,31393
31394,4,31394,31394,31394
31395,5,31395,31395,31395
31396,6,31396,31396,31396
31397,7,31397,31397,31397
31398,8,31398,31398,31398
31399,9,31399,31399,31399
31400,10,31400,31400,31400
31401,1,31401,31401,31401
31402,2,31402,31402,31402
31403,3,31403,31403,31403
31404,4,31404,31404,31404
31405,5,31405,31405,31405
31406,6,31406,31406,31406
31407,7,31407,31407,31407
31408,8,31408,31408,31408
31409,9,31409,31409,31409
31410,10,31410,31410,31410
31411,1,31411,31411,31411
31412,2,31412,31412,31412
31413,3,31413,31413,31413
31414,4,31414,31414,31414
31415,5,31415,31415,31415
31416,6,31416,31416,31416
31417,7,31417,31417,31417
31418,8,31418,31418,31418
31419,9,31419,31419,31419
31420,10,31420,31420,31420
31421,1,31421,31421,31421
31422,2,31422,31422,31422
31423,3,31423,31423,31423
31424,4,31424,31424,31424
31425,5,31425,31425,31425
31426,6,31426,31426,31426
31427,7,31427,31427,31427
31428,8,31428,31428,31428
31429,9,31429,31429,31429
31430,10,31430,31430,31430
31431,1,31431,31431,31431
31432,2,31432,31432,31432
31433,3,31433,31433,31433
31434,4,31434,31434,31434
31435,5,31435,31435,31435
31436,6,31436,31436,31436
31437,7,31437,31437,31437
31438,8,31438,31438,31438
31439,9,31439,31439,31439
31440,10,31440,31440,31440
31441,1,31441,31441,31441
31442,2,31442,31442,31442
31443,3,31443,31443,31443
31444,4,31444,31444,31444
31445,5,31445,31445,31445
31446,6,31446,31446,31446
31447,7,31447,31447,31447
31448,8,31448,31448,31448
31449,9,31449,31449,31449
31450,10,31450,31450,31450
31451,1,31451,31451,31451
31452,2,31452,31452,31452
31453,3,31453,31453,31453
31454,4,31454,31454,31454
31455,5,31455,31455,31455
31456,6,31456,31456,31456
31457,7,31457,31457,31457
31458,8,31458,31458,31458
31459,9,31459,31459,31459
31460,10,31460,31460,31460
31461,1,31461,31461,31461
31462,2,31462,31462,31462
31463,3,31463,31463,31463
31464,4,31464,31464,31464
31465,5,31465,31465,31465
31466,6,31466,31466,31466
31467,7,31467,31467,31467
31468,8,31468,31468,31468
31469,9,31469,31469,31469
31470,10,31470,31470,31470
31471,1,31471,31471,31471
31472,2,31472,31472,31472
31473,3,31473,31473,31473
31474,4,31474,31474,31474
31475,5,31475,31475,31475
31476,6,31476,31476,31476
31477,7,31477,31477,31477
31478,8,31478,31478,31478
31479,9,31479,31479,31479
31480,10,31480,31480,31480
31481,1,31481,31481,31481
31482,2,31482,31482,31482
31483,3,31483,31483,31483
31484,4,31484,31484,31484
31485,5,31485,31485,31485
31486,6,31486,31486,31486
31487,7,31487,31487,31487
31488,8,31488,31488,31488
31489,9,31489,31489,31489
31490,10,31490,31490,31490
31491,1,31491,31491,31491
31492,2,31492,31492,31492
31493,3,31493,31493,31493
31494,4,31494,31494,31494
31495,5,31495,31495,31495
31496,6,31496,31496,31496
31497,7,31497,31497,31497
31498,8,31498,31498,31498
31499,9,31499,31499,31499
31500,10,31500,31500,31500
31501,1,31501,31501,31501
31502,2,31502,31502,31502
31503,3,31503,31503,31503
31504,4,31504,31504,31504
31505,5,31505,31505,31505
31506,6,31506,31506,31506
31507,7,31507,31507,31507
31508,8,31508,31508,31508
31509,9,31509,31509,31509
31510,10,31510,31510,31510
31511,1,31511,31511,31511
31512,2,31512,31512,31512
31513,3,31513,31513,31513
31514,4,31514,31514,31514
31515,5,31515,31515,31515
31516,6,31516,31516,31516
31517,7,31517,31517,31517
31518,8,31518,31518,31518
31519,9,31519,31519,31519
31520,10,31520,31520,31520
31521,1,31521,31521,31521
31522,2,31522,31522,31522
31523,3,31523,31523,31523
31524,4,31524,31524,31524
31525,5,31525,31525,31525
31526,6,31526,31526,31526
31527,7,31527,31527,31527
31528,8,31528,31528,31528
31529,9,31529,31529,31529
31530,10,31530,31530,31530
31531,1,31531,31531,31531
31532,2,31532,31532,31532
31533,3,31533,31533,31533
31534,4,31534,31534,31534
31535,5,31535,31535,31535
31536,6,31536,31536,31536
31537,7,31537,31537,31537
31538,8,31538,31538,31538
31539,9,31539,31539,31539
31540,10,31540,31540,31540
31541,1,31541,31541,31541
31542,2,31542,31542,31542
31543,3,31543,31543,31543
31544,4,31544,31544,31544
31545,5,31545,31545,31545
31546,6,31546,31546,31546
31547,7,31547,31547,31547
31548,8,31548,31548,31548
31549,9,31549,31549,31549
31550,10,31550,31550,31550
31551,1,31551,31551,31551
31552,2,31552,31552,31552
31553,3,31553,31553,31553
31554,4,31554,31554,31554
31555,5,31555,31555,31555
31556,6,31556,31556,31556
31557,7,31557,31557,31557
31558,8,31558,31558,31558
31559,9,31559,31559,31559
31560,10,31560,31560,31560
31561,1,31561,31561,31561
31562,2,31562,31562,31562
31563,3,31563,31563,31563
31564,4,31564,31564,31564
31565,5,31565,31565,31565
31566,6,31566,31566,31566
31567,7,31567,31567,31567
31568,8,31568,31568,31568
31569,9,31569,31569,31569
31570,10,31570,31570,31570
31571,1,31571,31571,31571
31572,2,31572,31572,31572
31573,3,31573,31573,31573
31574,4,31574,31574,31574
31575,5,31575,31575,31575
31576,6,31576,31576,31576
31577,7,31577,31577,31577
31578,8,31578,31578,31578
31579,9,31579,31579,31579
31580,10,31580,31580,31580
31581,1,31581,31581,31581
31582,2,31582,31582,31582
31583,3,31583,31583,31583
31584,4,31584,31584,31584
31585,5,31585,31585,31585
31586,6,31586,31586,31586
31587,7,31587,31587,31587
31588,8,31588,31588,31588
31589,9,31589,31589,31589
31590,10,31590,31590,31590
31591,1,31591,31591,31591
31592,2,31592,31592,31592
31593,3,31593,31593,31593
31594,4,31594,31594,31594
31595,5,31595,31595,31595
31596,6,31596,31596,31596
31597,7,31597,31597,31597
31598,8,31598,31598,31598
31599,9,31599,31599,31599
31600,10,31600,31600,31600
31601,1,31601,31601,31601
31602,2,31602,31602,31602
31603,3,31603,31603,31603
31604,4,31604,31604,31604
31605,5,31605,31605,31605
31606,6,31606,31606,31606
31607,7,31607,31607,31607
31608,8,31608,31608,31608
31609,9,31609,31609,31609
31610,10,31610,31610,31610
31611,1,31611,31611,31611
31612,2,31612,31612,31612
31613,3,31613,31613,31613
31614,4,31614,31614,31614
31615,5,31615,31615,31615
31616,6,31616,31616,31616
31617,7,31617,31617,31617
31618,8,31618,31618,31618
31619,9,31619,31619,31619
31620,10,31620,31620,31620
31621,1,31621,31621,31621
31622,2,31622,31622,31622
31623,3,31623,31623,31623
31624,4,31624,31624,31624
31625,5,31625,31625,31625
31626,6,31626,31626,31626
31627,7,31627,31627,31627
31628,8,31628,31628,31628
31629,9,31629,31629,31629
31630,10,31630,31630,31630
31631,1,31631,31631,31631
31632,2,31632,31632,31632
31633,3,31633,31633,31633
31634,4,31634,31634,31634
31635,5,31635,31635,31635
31636,6,31636,31636,31636
31637,7,31637,31637,31637
31638,8,31638,31638,31638
31639,9,31639,31639,31639
31640,10,31640,31640,31640
31641,1,31641,31641,31641
31642,2,31642,31642,31642
31643,3,31643,31643,31643
31644,4,31644,31644,31644
31645,5,31645,31645,31645
31646,6,31646,31646,31646
31647,7,31647,31647,31647
31648,8,31648,31648,31648
31649,9,31649,31649,31649
31650,10,31650,31650,31650
31651,1,31651,31651,31651
31652,2,31652,31652,31652
31653,3,31653,31653,31653
31654,4,31654,31654,31654
31655,5,31655,31655,31655
31656,6,31656,31656,31656
31657,7,31657,31657,31657
31658,8,31658,31658,31658
31659,9,31659,31659,31659
31660,10,31660,31660,31660
31661,1,31661,31661,31661
31662,2,31662,31662,31662
31663,3,31663,31663,31663
31664,4,31664,31664,31664
31665,5,31665,31665,31665
31666,6,31666,31666,31666
31667,7,31667,31667,31667
31668,8,31668,31668,31668
31669,9,31669,31669,31669
31670,10,31670,31670,31670
31671,1,31671,31671,31671
31672,2,31672,31672,31672
31673,3,31673,31673,31673
31674,4,31674,31674,31674
31675,5,31675,31675,31675
31676,6,31676,31676,31676
31677,7,31677,31677,31677
31678,8,31678,31678,31678
31679,9,31679,31679,31679
31680,10,31680,31680,31680
31681,1,31681,31681,31681
31682,2,31682,31682,31682
31683,3,31683,31683,31683
31684,4,31684,31684,31684
31685,5,31685,31685,31685
31686,6,31686,31686,31686
31687,7,31687,31687,31687
31688,8,31688,31688,31688
31689,9,31689,31689,31689
31690,10,31690,31690,31690
31691,1,31691,31691,31691
31692,2,31692,31692,31692
31693,3,31693,31693,31693
31694,4,31694,31694,31694
31695,5,31695,31695,31695
31696,6,31696,31696,31696
31697,7,31697,31697,31697
31698,8,31698,31698,31698
31699,9,31699,31699,31699
31700,10,31700,31700,31700
31701,1,31701,31701,31701
31702,2,31702,31702,31702
31703,3,31703,31703,31703
31704,4,31704,31704,31704
31705,5,31705,31705,31705
31706,6,31706,31706,31706
31707,7,31707,31707,31707
31708,8,31708,31708,31708
31709,9,31709,31709,31709
31710,10,31710,31710,31710
31711,1,31711,31711,31711
31712,2,31712,31712,31712
31713,3,31713,31713,31713
31714,4,31714,31714,31714
31715,5,31715,31715,31715
31716,6,31716,31716,31716
31717,7,31717,31717,31717
31718,8,31718,31718,31718
31719,9,31719,31719,31719
31720,10,31720,31720,31720
31721,1,31721,31721,31721
31722,2,31722,31722,31722
31723,3,31723,31723,31723
31724,4,31724,31724,31724
31725,5,31725,31725,31725
31726,6,31726,31726,31726
31727,7,31727,31727,31727
31728,8,31728,31728,31728
31729,9,31729,31729,31729
31730,10,31730,31730,31730
31731,1,31731,31731,31731
31732,2,31732,31732,31732
31733,3,31733,31733,31733
31734,4,31734,31734,31734
31735,5,31735,31735,31735
31736,6,31736,31736,31736
31737,7,31737,31737,31737
31738,8,31738,31738,31738
31739,9,31739,31739,31739
31740,10,31740,31740,31740
31741,1,31741,31741,31741
31742,2,31742,31742,31742
31743,3,31743,31743,31743
31744,4,31744,31744,31744
31745,5,31745,31745,31745
31746,6,31746,31746,31746
31747,7,31747,31747,31747
31748,8,31748,31748,31748
31749,9,31749,31749,31749
31750,10,31750,31750,31750
31751,1,31751,31751,31751
31752,2,31752,31752,31752
31753,3,31753,31753,31753
31754,4,31754,31754,31754
31755,5,31755,31755,31755
31756,6,31756,31756,31756
31757,7,31757,31757,31757
31758,8,31758,31758,31758
31759,9,31759,31759,31759
31760,10,31760,31760,31760
31761,1,31761,31761,31761
31762,2,31762,31762,31762
31763,3,31763,31763,31763
31764,4,31764,31764,31764
31765,5,31765,31765,31765
31766,6,31766,31766,31766
31767,7,31767,31767,31767
31768,8,31768,31768,31768
31769,9,31769,31769,31769
31770,10,31770,31770,31770
31771,1,31771,31771,31771
31772,2,31772,31772,31772
31773,3,31773,31773,31773
31774,4,31774,31774,31774
31775,5,31775,31775,31775
31776,6,31776,31776,31776
31777,7,31777,31777,31777
31778,8,31778,31778,31778
31779,9,31779,31779,31779
31780,10,31780,31780,31780
31781,1,31781,31781,31781
31782,2,31782,31782,31782
31783,3,31783,31783,31783
31784,4,31784,31784,31784
31785,5,31785,31785,31785
31786,6,31786,31786,31786
31787,7,31787,31787,31787
31788,8,31788,31788,31788
31789,9,31789,31789,31789
31790,10,31790,31790,31790
31791,1,31791,31791,31791
31792,2,31792,31792,31792
31793,3,31793,31793,31793
31794,4,31794,31794,31794
31795,5,31795,31795,31795
31796,6,31796,31796,31796
31797,7,31797,31797,31797
31798,8,31798,31798,31798
31799,9,31799,31799,31799
31800,10,31800,31800,31800
31801,1,31801,31801,31801
31802,2,31802,31802,31802
31803,3,31803,31803,31803
31804,4,31804,31804,31804
31805,5,31805,31805,31805
31806,6,31806,31806,31806
31807,7,31807,31807,31807
31808,8,31808,31808,31808
31809,9,31809,31809,31809
31810,10,31810,31810,31810
31811,1,31811,31811,31811
31812,2,31812,31812,31812
31813,3,31813,31813,31813
31814,4,31814,31814,31814
31815,5,31815,31815,31815
31816,6,31816,31816,31816
31817,7,31817,31817,31817
31818,8,31818,31818,31818
31819,9,31819,31819,31819
31820,10,31820,31820,31820
31821,1,31821,31821,31821
31822,2,31822,31822,31822
31823,3,31823,31823,31823
31824,4,31824,31824,31824
31825,5,31825,31825,31825
31826,6,31826,31826,31826
31827,7,31827,31827,31827
31828,8,31828,31828,31828
31829,9,31829,31829,31829
31830,10,31830,31830,31830
31831,1,31831,31831,31831
31832,2,31832,31832,31832
31833,3,31833,31833,31833
31834,4,31834,31834,31834
31835,5,31835,31835,31835
31836,6,31836,31836,31836
31837,7,31837,31837,31837
31838,8,31838,31838,31838
31839,9,31839,31839,31839
31840,10,31840,31840,31840
31841,1,31841,31841,31841
31842,2,31842,31842,31842
31843,3,31843,31843,31843
31844,4,31844,31844,31844
31845,5,31845,31845,31845
31846,6,31846,31846,31846
31847,7,31847,31847,31847
31848,8,31848,31848,31848
31849,9,31849,31849,31849
31850,10,31850,31850,31850
31851,1,31851,31851,31851
31852,2,31852,31852,31852
31853,3,31853,31853,31853
31854,4,31854,31854,31854
31855,5,31855,31855,31855
31856,6,31856,31856,31856
31857,7,31857,31857,31857
31858,8,31858,31858,31858
31859,9,31859,31859,31859
31860,10,31860,31860,31860
31861,1,31861,31861,31861
31862,2,31862,31862,31862
31863,3,31863,31863,31863
31864,4,31864,31864,31864
31865,5,31865,31865,31865
31866,6,31866,31866,31866
31867,7,31867,31867,31867
31868,8,31868,31868,31868
31869,9,31869,31869,31869
31870,10,31870,31870,31870
31871,1,31871,31871,31871
31872,2,31872,31872,31872
31873,3,31873,31873,31873
31874,4,31874,31874,31874
31875,5,31875,31875,31875
31876,6,31876,31876,31876
31877,7,31877,31877,31877
31878,8,31878,31878,31878
31879,9,31879,31879,31879
31880,10,31880,31880,31880
31881,1,31881,31881,31881
31882,2,31882,31882,31882
31883,3,31883,31883,31883
31884,4,31884,31884,31884
31885,5,31885,31885,31885
31886,6,31886,31886,31886
31887,7,31887,31887,31887
31888,8,31888,31888,31888
31889,9,31889,31889,31889
31890,10,31890,31890,31890
31891,1,31891,31891,31891
31892,2,31892,31892,31892
31893,3,31893,31893,31893
31894,4,31894,31894,31894
31895,5,31895,31895,31895
31896,6,31896,31896,31896
31897,7,31897,31897,31897
31898,8,31898,31898,31898
31899,9,31899,31899,31899
31900,10,31900,31900,31900
31901,1,31901,31901,31901
31902,2,31902,31902,31902
31903,3,31903,31903,31903
31904,4,31904,31904,31904
31905,5,31905,31905,31905
31906,6,31906,31906,31906
31907,7,31907,31907,31907
31908,8,31908,31908,31908
31909,9,31909,31909,31909
31910,10,31910,31910,31910
31911,1,31911,31911,31911
31912,2,31912,31912,31912
31913,3,31913,31913,31913
31914,4,31914,31914,31914
31915,5,31915,31915,31915
31916,6,31916,31916,31916
31917,7,31917,31917,31917
31918,8,31918,31918,31918
31919,9,31919,31919,31919
31920,10,31920,31920,31920
31921,1,31921,31921,31921
31922,2,31922,31922,31922
31923,3,31923,31923,31923
31924,4,31924,31924,31924
31925,5,31925,31925,31925
31926,6,31926,31926,31926
31927,7,31927,31927,31927
31928,8,31928,31928,31928
31929,9,31929,31929,31929
31930,10,31930,31930,31930
31931,1,31931,31931,31931
31932,2,31932,31932,31932
31933,3,31933,31933,31933
31934,4,31934,31934,31934
31935,5,31935,31935,31935
31936,6,31936,31936,31936
31937,7,31937,31937,31937
31938,8,31938,31938,31938
31939,9,31939,31939,31939
31940,10,31940,31940,31940
31941,1,31941,31941,31941
31942,2,31942,31942,31942
31943,3,31943,31943,31943
31944,4,31944,31944,31944
31945,5,31945,31945,31945
31946,6,31946,31946,31946
31947,7,31947,31947,31947
31948,8,31948,31948,31948
31949,9,31949,31949,31949
31950,10,31950,31950,31950
31951,1,31951,31951,31951
31952,2,31952,31952,31952
31953,3,31953,31953,31953
31954,4,31954,31954,31954
31955,5,31955,31955,31955
31956,6,31956,31956,31956
31957,7,31957,31957,31957
31958,8,31958,31958,31958
31959,9,31959,31959,31959
31960,10,31960,31960,31960
31961,1,31961,31961,31961
31962,2,31962,31962,31962
31963,3,31963,31963,31963
31964,4,31964,31964,31964
31965,5,31965,31965,31965
31966,6,31966,31966,31966
31967,7,31967,31967,31967
31968,8,31968,31968,31968
31969,9,31969,31969,31969
31970,10,31970,31970,31970
31971,1,31971,31971,31971
31972,2,31972,31972,31972
31973,3,31973,31973,31973
31974,4,31974,31974,31974
31975,5,31975,31975,31975
31976,6,31976,31976,31976
31977,7,31977,31977,31977
31978,8,31978,31978,31978
31979,9,31979,31979,31979
31980,10,31980,31980,31980
31981,1,31981,31981,31981
31982,2,31982,31982,31982
31983,3,31983,31983,31983
31984,4,31984,31984,31984
31985,5,31985,31985,31985
31986,6,31986,31986,31986
31987,7,31987,31987,31987
31988,8,31988,31988,31988
31989,9,31989,31989,31989
31990,10,31990,31990,31990
31991,1,31991,31991,31991
31992,2,31992,31992,31992
31993,3,31993,31993,31993
31994,4,31994,31994,31994
31995,5,31995,31995,31995
31996,6,31996,31996,31996
31997,7,31997,31997,31997
31998,8,31998,31998,31998
31999,9,31999,31999,31999
32000,10,32000,32000,32000
32001,1,32001,32001,32001
32002,2,32002,32002,32002
32003,3,32003,32003,32003
32004,4,32004,32004,32004
32005,5,32005,32005,32005
32006,6,32006,32006,32006
32007,7,32007,32007,32007
32008,8,32008,32008,32008
32009,9,32009,32009,32009
32010,10,32010,32010,32010
32011,1,32011,32011,32011
32012,2,32012,32012,32012
32013,3,32013,32013,32013
32014,4,32014,32014,32014
32015,5,32015,32015,32015
32016,6,32016,32016,32016
32017,7,32017,32017,32017
32018,8,32018,32018,32018
32019,9,32019,32019,32019
32020,10,32020,32020,32020
32021,1,32021,32021,32021
32022,2,32022,32022,32022
32023,3,32023,32023,32023
32024,4,32024,32024,32024
32025,5,32025,32025,32025
32026,6,32026,32026,32026
32027,7,32027,32027,32027
32028,8,32028,32028,32028
32029,9,32029,32029,32029
32030,10,32030,32030,32030
32031,1,32031,32031,32031
32032,2,32032,32032,32032
32033,3,32033,32033,32033
32034,4,32034,32034,32034
32035,5,32035,32035,32035
32036,6,32036,32036,32036
32037,7,32037,32037,32037
32038,8,32038,32038,32038
32039,9,32039,32039,32039
32040,10,32040,32040,32040
32041,1,32041,32041,32041
32042,2,32042,32042,32042
32043,3,32043,32043,32043
32044,4,32044,32044,32044
32045,5,32045,32045,32045
32046,6,32046,32046,32046
32047,7,32047,32047,32047
32048,8,32048,32048,32048
32049,9,32049,32049,32049
32050,10,32050,32050,32050
32051,1,32051,32051,32051
32052,2,32052,32052,32052
32053,3,32053,32053,32053
32054,4,32054,32054,32054
32055,5,32055,32055,32055
32056,6,32056,32056,32056
32057,7,32057,32057,32057
32058,8,32058,32058,32058
32059,9,32059,32059,32059
32060,10,32060,32060,32060
32061,1,32061,32061,32061
32062,2,32062,32062,32062
32063,3,32063,32063,32063
32064,4,32064,32064,32064
32065,5,32065,32065,32065
32066,6,32066,32066,32066
32067,7,32067,32067,32067
32068,8,32068,32068,32068
32069,9,32069,32069,32069
32070,10,32070,32070,32070
32071,1,32071,32071,32071
32072,2,32072,32072,32072
32073,3,32073,32073,32073
32074,4,32074,32074,32074
32075,5,32075,32075,32075
32076,6,32076,32076,32076
32077,7,32077,32077,32077
32078,8,32078,32078,32078
32079,9,32079,32079,32079
32080,10,32080,32080,32080
32081,1,32081,32081,32081
32082,2,32082,32082,32082
32083,3,32083,32083,32083
32084,4,32084,32084,32084
32085,5,32085,32085,32085
32086,6,32086,32086,32086
32087,7,32087,32087,32087
32088,8,32088,32088,32088
32089,9,32089,32089,32089
32090,10,32090,32090,32090
32091,1,32091,32091,32091
32092,2,32092,32092,32092
32093,3,32093,32093,32093
32094,4,32094,32094,32094
32095,5,32095,32095,32095
32096,6,32096,32096,32096
32097,7,32097,32097,32097
32098,8,32098,32098,32098
32099,9,32099,32099,32099
32100,10,32100,32100,32100
32101,1,32101,32101,32101
32102,2,32102,32102,32102
32103,3,32103,32103,32103
32104,4,32104,32104,32104
32105,5,32105,32105,32105
32106,6,32106,32106,32106
32107,7,32107,32107,32107
32108,8,32108,32108,32108
32109,9,32109,32109,32109
32110,10,32110,32110,32110
32111,1,32111,32111,32111
32112,2,32112,32112,32112
32113,3,32113,32113,32113
32114,4,32114,32114,32114
32115,5,32115,32115,32115
32116,6,32116,32116,32116
32117,7,32117,32117,32117
32118,8,32118,32118,32118
32119,9,32119,32119,32119
32120,10,32120,32120,32120
32121,1,32121,32121,32121
32122,2,32122,32122,32122
32123,3,32123,32123,32123
32124,4,32124,32124,32124
32125,5,32125,32125,32125
32126,6,32126,32126,32126
32127,7,32127,32127,32127
32128,8,32128,32128,32128
32129,9,32129,32129,32129
32130,10,32130,32130,32130
32131,1,32131,32131,32131
32132,2,32132,32132,32132
32133,3,32133,32133,32133
32134,4,32134,32134,32134
32135,5,32135,32135,32135
32136,6,32136,32136,32136
32137,7,32137,32137,32137
32138,8,32138,32138,32138
32139,9,32139,32139,32139
32140,10,32140,32140,32140
32141,1,32141,32141,32141
32142,2,32142,32142,32142
32143,3,32143,32143,32143
32144,4,32144,32144,32144
32145,5,32145,32145,32145
32146,6,32146,32146,32146
32147,7,32147,32147,32147
32148,8,32148,32148,32148
32149,9,32149,32149,32149
32150,10,32150,32150,32150
32151,1,32151,32151,32151
32152,2,32152,32152,32152
32153,3,32153,32153,32153
32154,4,32154,32154,32154
32155,5,32155,32155,32155
32156,6,32156,32156,32156
32157,7,32157,32157,32157
32158,8,32158,32158,32158
32159,9,32159,32159,32159
32160,10,32160,32160,32160
32161,1,32161,32161,32161
32162,2,32162,32162,32162
32163,3,32163,32163,32163
32164,4,32164,32164,32164
32165,5,32165,32165,32165
32166,6,32166,32166,32166
32167,7,32167,32167,32167
32168,8,32168,32168,32168
32169,9,32169,32169,32169
32170,10,32170,32170,32170
32171,1,32171,32171,32171
32172,2,32172,32172,32172
32173,3,32173,32173,32173
32174,4,32174,32174,32174
32175,5,32175,32175,32175
32176,6,32176,32176,32176
32177,7,32177,32177,32177
32178,8,32178,32178,32178
32179,9,32179,32179,32179
32180,10,32180,32180,32180
32181,1,32181,32181,32181
32182,2,32182,32182,32182
32183,3,32183,32183,32183
32184,4,32184,32184,32184
32185,5,32185,32185,32185
32186,6,32186,32186,32186
32187,7,32187,32187,32187
32188,8,32188,32188,32188
32189,9,32189,32189,32189
32190,10,32190,32190,32190
32191,1,32191,32191,32191
32192,2,32192,32192,32192
32193,3,32193,32193,32193
32194,4,32194,32194,32194
32195,5,32195,32195,32195
32196,6,32196,32196,32196
32197,7,32197,32197,32197
32198,8,32198,32198,32198
32199,9,32199,32199,32199
32200,10,32200,32200,32200
32201,1,32201,32201,32201
32202,2,32202,32202,32202
32203,3,32203,32203,32203
32204,4,32204,32204,32204
32205,5,32205,32205,32205
32206,6,32206,32206,32206
32207,7,32207,32207,32207
32208,8,32208,32208,32208
32209,9,32209,32209,32209
32210,10,32210,32210,32210
32211,1,32211,32211,32211
32212,2,32212,32212,32212
32213,3,32213,32213,32213
32214,4,32214,32214,32214
32215,5,32215,32215,32215
32216,6,32216,32216,32216
32217,7,32217,32217,32217
32218,8,32218,32218,32218
32219,9,32219,32219,32219
32220,10,32220,32220,32220
32221,1,32221,32221,32221
32222,2,32222,32222,32222
32223,3,32223,32223,32223
32224,4,32224,32224,32224
32225,5,32225,32225,32225
32226,6,32226,32226,32226
32227,7,32227,32227,32227
32228,8,32228,32228,32228
32229,9,32229,32229,32229
